application_id,feature,shap_value,abs_shap,direction,rank,prediction,approval_probability
LP001028,Dependents_0,0.11749675869941711,0.11749675869941711,supports_approval,10,1,0.9457702040672302
LP001028,Dependents_1,0.1106172651052475,0.1106172651052475,supports_approval,11,1,0.9457702040672302
LP001028,Dependents_2,0.7094970345497131,0.7094970345497131,supports_approval,2,1,0.9457702040672302
LP001028,Dependents_3+,-0.0485643595457077,0.0485643595457077,supports_decline,15,1,0.9457702040672302
LP001028,Education_Graduate,0.052102137356996536,0.052102137356996536,supports_approval,14,1,0.9457702040672302
LP001028,Education_Not Graduate,0.0029606702737510204,0.0029606702737510204,supports_approval,22,1,0.9457702040672302
LP001028,Self_Employed_No,0.12146838009357452,0.12146838009357452,supports_approval,9,1,0.9457702040672302
LP001028,Self_Employed_Yes,0.009655173867940903,0.009655173867940903,supports_approval,19,1,0.9457702040672302
LP001028,Property_Area_Rural,0.08490628749132156,0.08490628749132156,supports_approval,12,1,0.9457702040672302
LP001028,Property_Area_Semiurban,-0.31446373462677,0.31446373462677,supports_decline,7,1,0.9457702040672302
LP001028,Property_Area_Urban,0.052424076944589615,0.052424076944589615,supports_approval,13,1,0.9457702040672302
LP001029,ApplicantIncome,-2.407334327697754,2.407334327697754,supports_decline,1,0,0.401228129863739
LP001029,CoapplicantIncome,1.2416707277297974,1.2416707277297974,supports_approval,2,0,0.401228129863739
LP001029,LoanAmount,0.21860343217849731,0.21860343217849731,supports_approval,6,0,0.401228129863739
LP001029,Loan_Amount_Term,-0.013942060992121696,0.013942060992121696,supports_decline,19,0,0.401228129863739
LP001029,Credit_History,0.5557032227516174,0.5557032227516174,supports_approval,3,0,0.401228129863739
LP001029,Total_Income,-0.2591971158981323,0.2591971158981323,supports_decline,5,0,0.401228129863739
LP001029,DTI,0.04553753510117531,0.04553753510117531,supports_approval,12,0,0.401228129863739
LP001029,Gender_Female,-0.02029433287680149,0.02029433287680149,supports_decline,17,0,0.401228129863739
LP001029,Gender_Male,-0.0060630724765360355,0.0060630724765360355,supports_decline,20,0,0.401228129863739
LP001029,Married_No,-0.03301309049129486,0.03301309049129486,supports_decline,15,0,0.401228129863739
LP001029,Married_Yes,-0.014776515774428844,0.014776515774428844,supports_decline,18,0,0.401228129863739
LP001029,Dependents_0,-0.044785987585783005,0.044785987585783005,supports_decline,13,0,0.401228129863739
LP001029,Dependents_1,0.12555254995822906,0.12555254995822906,supports_approval,8,0,0.401228129863739
LP001029,Dependents_2,-0.06559168547391891,0.06559168547391891,supports_decline,11,0,0.401228129863739
LP001029,Dependents_3+,-0.03354077413678169,0.03354077413678169,supports_decline,14,0,0.401228129863739
LP001029,Education_Graduate,0.06565116345882416,0.06565116345882416,supports_approval,10,0,0.401228129863739
LP001029,Education_Not Graduate,0.0030050906352698803,0.0030050906352698803,supports_approval,21,0,0.401228129863739
LP001029,Self_Employed_No,0.0662521943449974,0.0662521943449974,supports_approval,9,0,0.401228129863739
LP001029,Self_Employed_Yes,0.002461752388626337,0.002461752388626337,supports_approval,22,0,0.401228129863739
LP001029,Property_Area_Rural,-0.18639980256557465,0.18639980256557465,supports_decline,7,0,0.401228129863739
LP001029,Property_Area_Semiurban,-0.4432757496833801,0.4432757496833801,supports_decline,4,0,0.401228129863739
LP001029,Property_Area_Urban,0.025331269949674606,0.025331269949674606,supports_approval,16,0,0.401228129863739
LP001030,ApplicantIncome,-2.2520864009857178,2.2520864009857178,supports_decline,1,1,0.920143187046051
LP001030,CoapplicantIncome,0.4589294493198395,0.4589294493198395,supports_approval,5,1,0.920143187046051
LP001030,LoanAmount,0.7127698063850403,0.7127698063850403,supports_approval,3,1,0.920143187046051
LP001030,Loan_Amount_Term,0.3906204402446747,0.3906204402446747,supports_approval,7,1,0.920143187046051
LP001030,Credit_History,0.5521968603134155,0.5521968603134155,supports_approval,4,1,0.920143187046051
LP001030,Total_Income,0.921711802482605,0.921711802482605,supports_approval,2,1,0.920143187046051
LP001030,DTI,0.40792927145957947,0.40792927145957947,supports_approval,6,1,0.920143187046051
LP001030,Gender_Female,-0.04038448631763458,0.04038448631763458,supports_decline,17,1,0.920143187046051
LP001030,Gender_Male,-0.01185508631169796,0.01185508631169796,supports_decline,21,1,0.920143187046051
LP001030,Married_No,0.15090617537498474,0.15090617537498474,supports_approval,11,1,0.920143187046051
LP001030,Married_Yes,0.029311012476682663,0.029311012476682663,supports_approval,18,1,0.920143187046051
LP001030,Dependents_0,0.14320087432861328,0.14320087432861328,supports_approval,12,1,0.920143187046051
LP001030,Dependents_1,0.046088505536317825,0.046088505536317825,supports_approval,15,1,0.920143187046051
LP001030,Dependents_2,0.2789645791053772,0.2789645791053772,supports_approval,9,1,0.920143187046051
LP001030,Dependents_3+,-0.019942793995141983,0.019942793995141983,supports_decline,19,1,0.920143187046051
LP001030,Education_Graduate,0.15496952831745148,0.15496952831745148,supports_approval,10,1,0.920143187046051
LP001030,Education_Not Graduate,0.01687864027917385,0.01687864027917385,supports_approval,20,1,0.920143187046051
LP001030,Self_Employed_No,0.06052190437912941,0.06052190437912941,supports_approval,14,1,0.920143187046051
LP001030,Self_Employed_Yes,0.005096012260764837,0.005096012260764837,supports_approval,22,1,0.920143187046051
LP001030,Property_Area_Rural,0.08854717016220093,0.08854717016220093,supports_approval,13,1,0.920143187046051
LP001030,Property_Area_Semiurban,-0.3834095001220703,0.3834095001220703,supports_decline,8,1,0.920143187046051
LP001030,Property_Area_Urban,-0.04476136714220047,0.04476136714220047,supports_decline,16,1,0.920143187046051
LP001032,ApplicantIncome,0.18413770198822021,0.18413770198822021,supports_approval,6,1,0.8023049831390381
LP001032,CoapplicantIncome,-1.0372130870819092,1.0372130870819092,supports_decline,1,1,0.8023049831390381
LP001032,LoanAmount,0.17399996519088745,0.17399996519088745,supports_approval,7,1,0.8023049831390381
LP001032,Loan_Amount_Term,-0.007885346189141273,0.007885346189141273,supports_decline,21,1,0.8023049831390381
LP001032,Credit_History,0.5479862689971924,0.5479862689971924,supports_approval,3,1,0.8023049831390381
LP001032,Total_Income,0.7858852744102478,0.7858852744102478,supports_approval,2,1,0.8023049831390381
LP001032,DTI,0.027185481041669846,0.027185481041669846,supports_approval,17,1,0.8023049831390381
LP001032,Gender_Female,-0.06200738623738289,0.06200738623738289,supports_decline,11,1,0.8023049831390381
LP001032,Gender_Male,-0.021723328158259392,0.021723328158259392,supports_decline,19,1,0.8023049831390381
LP001032,Married_No,0.1342713087797165,0.1342713087797165,supports_approval,8,1,0.8023049831390381
LP001032,Married_Yes,0.008397971279919147,0.008397971279919147,supports_approval,20,1,0.8023049831390381
LP001032,Dependents_0,-0.0381646491587162,0.0381646491587162,supports_decline,15,1,0.8023049831390381
LP001032,Dependents_1,0.05409523844718933,0.05409523844718933,supports_approval,14,1,0.8023049831390381
LP001032,Dependents_2,-0.09597177803516388,0.09597177803516388,supports_decline,10,1,0.8023049831390381
LP001032,Dependents_3+,-0.029570529237389565,0.029570529237389565,supports_decline,16,1,0.8023049831390381
LP001032,Education_Graduate,0.2758795917034149,0.2758795917034149,supports_approval,5,1,0.8023049831390381
LP001032,Education_Not Graduate,0.022946523502469063,0.022946523502469063,supports_approval,18,1,0.8023049831390381
LP001032,Self_Employed_No,0.055816587060689926,0.055816587060689926,supports_approval,13,1,0.8023049831390381
LP001032,Self_Employed_Yes,0.003583524376153946,0.003583524376153946,supports_approval,22,1,0.8023049831390381
LP001032,Property_Area_Rural,0.11064690351486206,0.11064690351486206,supports_approval,9,1,0.8023049831390381
LP001032,Property_Area_Semiurban,-0.41039466857910156,0.41039466857910156,supports_decline,4,1,0.8023049831390381
LP001032,Property_Area_Urban,-0.05923306196928024,0.05923306196928024,supports_decline,12,1,0.8023049831390381
LP001034,ApplicantIncome,-0.4388338327407837,0.4388338327407837,supports_decline,5,1,0.6100131273269653
LP001034,CoapplicantIncome,-1.1488686800003052,1.1488686800003052,supports_decline,1,1,0.6100131273269653
LP001034,LoanAmount,0.37518247961997986,0.37518247961997986,supports_approval,6,1,0.6100131273269653
LP001034,Loan_Amount_Term,0.3121870458126068,0.3121870458126068,supports_approval,8,1,0.6100131273269653
LP001034,Credit_History,0.5812157988548279,0.5812157988548279,supports_approval,4,1,0.6100131273269653
LP001034,Total_Income,1.0122815370559692,1.0122815370559692,supports_approval,2,1,0.6100131273269653
LP001034,DTI,-0.047783710062503815,0.047783710062503815,supports_decline,17,1,0.6100131273269653
LP001034,Gender_Female,-0.13229012489318848,0.13229012489318848,supports_decline,10,1,0.6100131273269653
LP001034,Gender_Male,-0.02884884551167488,0.02884884551167488,supports_decline,19,1,0.6100131273269653
LP001034,Married_No,-0.03943213075399399,0.03943213075399399,supports_decline,18,1,0.6100131273269653
LP001034,Married_Yes,-0.0017538155661895871,0.0017538155661895871,supports_decline,22,1,0.6100131273269653
LP001034,Dependents_0,0.21204733848571777,0.21204733848571777,supports_approval,9,1,0.6100131273269653
LP001034,Dependents_1,-0.05216783657670021,0.05216783657670021,supports_decline,14,1,0.6100131273269653
LP001034,Dependents_2,-0.048676759004592896,0.048676759004592896,supports_decline,15,1,0.6100131273269653
LP001034,Dependents_3+,-0.012181977741420269,0.012181977741420269,supports_decline,20,1,0.6100131273269653
LP001034,Education_Graduate,-0.5817664861679077,0.5817664861679077,supports_decline,3,1,0.6100131273269653
LP001034,Education_Not Graduate,-0.06190028786659241,0.06190028786659241,supports_decline,13,1,0.6100131273269653
LP001034,Self_Employed_No,0.0648185983300209,0.0648185983300209,supports_approval,12,1,0.6100131273269653
LP001034,Self_Employed_Yes,0.006804981268942356,0.006804981268942356,supports_approval,21,1,0.6100131273269653
LP001034,Property_Area_Rural,0.07890113443136215,0.07890113443136215,supports_approval,11,1,0.6100131273269653
LP001034,Property_Area_Semiurban,-0.3310542106628418,0.3310542106628418,supports_decline,7,1,0.6100131273269653
LP001034,Property_Area_Urban,-0.04860746115446091,0.04860746115446091,supports_decline,16,1,0.6100131273269653
LP001036,ApplicantIncome,-0.4934207499027252,0.4934207499027252,supports_decline,4,0,0.03526783362030983
LP001036,CoapplicantIncome,-0.9632859230041504,0.9632859230041504,supports_decline,3,0,0.03526783362030983
LP001036,LoanAmount,0.2586897611618042,0.2586897611618042,supports_approval,7,0,0.03526783362030983
LP001036,Loan_Amount_Term,-0.07837679237127304,0.07837679237127304,supports_decline,13,0,0.03526783362030983
LP001036,Credit_History,-4.014227867126465,4.014227867126465,supports_decline,1,0,0.03526783362030983
LP001036,Total_Income,0.9676695466041565,0.9676695466041565,supports_approval,2,0,0.03526783362030983
LP001036,DTI,-0.02148500271141529,0.02148500271141529,supports_decline,18,0,0.03526783362030983
LP001036,Gender_Female,0.31384122371673584,0.31384122371673584,supports_approval,6,0,0.03526783362030983
LP001036,Gender_Male,0.07885164767503738,0.07885164767503738,supports_approval,12,0,0.03526783362030983
LP001036,Married_No,0.11857330054044724,0.11857330054044724,supports_approval,9,0,0.03526783362030983
LP001036,Married_Yes,0.008143575862050056,0.008143575862050056,supports_approval,21,0,0.03526783362030983
LP001036,Dependents_0,-0.07705532759428024,0.07705532759428024,supports_decline,14,0,0.03526783362030983
LP001036,Dependents_1,0.043280649930238724,0.043280649930238724,supports_approval,16,0,0.03526783362030983
LP001036,Dependents_2,-0.03579004108905792,0.03579004108905792,supports_decline,17,0,0.03526783362030983
LP001036,Dependents_3+,-0.09475170820951462,0.09475170820951462,supports_decline,10,0,0.03526783362030983
LP001036,Education_Graduate,0.15313392877578735,0.15313392877578735,supports_approval,8,0,0.03526783362030983
LP001036,Education_Not Graduate,0.009899838827550411,0.009899838827550411,supports_approval,20,0,0.03526783362030983
LP001036,Self_Employed_No,0.05934847146272659,0.05934847146272659,supports_approval,15,0,0.03526783362030983
LP001036,Self_Employed_Yes,0.003259489545598626,0.003259489545598626,supports_approval,22,0,0.03526783362030983
LP001036,Property_Area_Rural,0.07902654260396957,0.07902654260396957,supports_approval,11,0,0.03526783362030983
LP001036,Property_Area_Semiurban,-0.41384804248809814,0.41384804248809814,supports_decline,5,0,0.03526783362030983
LP001036,Property_Area_Urban,0.011548393405973911,0.011548393405973911,supports_approval,19,0,0.03526783362030983
LP001038,ApplicantIncome,-0.039104051887989044,0.039104051887989044,supports_decline,13,0,0.08485811203718185
LP001038,CoapplicantIncome,-1.4005115032196045,1.4005115032196045,supports_decline,1,0,0.08485811203718185
LP001038,LoanAmount,0.03571643680334091,0.03571643680334091,supports_approval,15,0,0.08485811203718185
LP001038,Loan_Amount_Term,-0.013076388277113438,0.013076388277113438,supports_decline,18,0,0.08485811203718185
LP001038,Credit_History,0.5311047434806824,0.5311047434806824,supports_approval,3,0,0.08485811203718185
LP001038,Total_Income,-0.4029993414878845,0.4029993414878845,supports_decline,5,0,0.08485811203718185
LP001038,DTI,0.007324180565774441,0.007324180565774441,supports_approval,19,0,0.08485811203718185
LP001038,Gender_Female,-0.04976216331124306,0.04976216331124306,supports_decline,10,0,0.08485811203718185
LP001038,Gender_Male,-0.015845371410250664,0.015845371410250664,supports_decline,17,0,0.08485811203718185
LP001038,Married_No,-0.003248132299631834,0.003248132299631834,supports_decline,20,0,0.08485811203718185
LP001038,Married_Yes,0.00035030549042858183,0.00035030549042858183,supports_approval,22,0,0.08485811203718185
LP001038,Dependents_0,-0.07225770503282547,0.07225770503282547,supports_decline,8,0,0.08485811203718185
LP001038,Dependents_1,0.04624183848500252,0.04624183848500252,supports_approval,12,0,0.08485811203718185
LP001038,Dependents_2,-0.09368078410625458,0.09368078410625458,supports_decline,7,0,0.08485811203718185
LP001038,Dependents_3+,-0.029972733929753304,0.029972733929753304,supports_decline,16,0,0.08485811203718185
LP001038,Education_Graduate,-0.8587428331375122,0.8587428331375122,supports_decline,2,0,0.08485811203718185
LP001038,Education_Not Graduate,-0.05964640527963638,0.05964640527963638,supports_decline,9,0,0.08485811203718185
LP001038,Self_Employed_No,0.04784426838159561,0.04784426838159561,supports_approval,11,0,0.08485811203718185
LP001038,Self_Employed_Yes,0.0025186161510646343,0.0025186161510646343,supports_approval,21,0,0.08485811203718185
LP001038,Property_Area_Rural,-0.29550662636756897,0.29550662636756897,supports_decline,6,0,0.08485811203718185
LP001038,Property_Area_Semiurban,-0.5301234126091003,0.5301234126091003,supports_decline,4,0,0.08485811203718185
LP001038,Property_Area_Urban,0.03718278929591179,0.03718278929591179,supports_approval,14,0,0.08485811203718185
LP001041,ApplicantIncome,-0.502734363079071,0.502734363079071,supports_decline,3,1,0.9612023234367371
LP001041,CoapplicantIncome,1.7890000343322754,1.7890000343322754,supports_approval,1,1,0.9612023234367371
LP001041,LoanAmount,0.33940762281417847,0.33940762281417847,supports_approval,6,1,0.9612023234367371
LP001041,Loan_Amount_Term,-0.014859573915600777,0.014859573915600777,supports_decline,17,1,0.9612023234367371
LP001041,Credit_History,0.6241831183433533,0.6241831183433533,supports_approval,2,1,0.9612023234367371
LP001041,Total_Income,0.5021161437034607,0.5021161437034607,supports_approval,4,1,0.9612023234367371
LP001041,DTI,0.11898092180490494,0.11898092180490494,supports_approval,8,1,0.9612023234367371
