application_id,prediction,approval_probability,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Total_Income,DTI,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
LP002139,1,0.81599975,1.18013,-0.65471447,-0.7555539,-0.051083207,0.5715903,-0.5597048,0.022814984,-0.018496199,-0.00804989,0.026852785,0.008720148,-0.17970517,0.15314768,-0.11308861,-0.031024512,0.1261291,0.0052739023,-0.005016867,3.827992e-05,0.10567634,0.83135957,0.056086678
LP002140,1,0.5965015,0.82953346,1.3065264,-0.9058988,-0.036829323,0.52507776,-1.4280623,-0.04709211,-0.025626235,-0.006971187,0.043499798,0.005547915,-0.1721604,0.10839883,-0.11993393,-0.061164703,0.06313507,0.0035196305,0.049431805,0.0063985502,-0.21952419,-0.26096976,-0.044021137
LP002141,1,0.9349047,-0.4718412,1.2348728,0.36455876,-0.02551164,0.55774987,-0.09122618,0.08212272,-0.02029075,-0.0064642923,0.0119080255,0.007049024,0.068520114,0.13477114,-0.073906325,0.3620595,0.13650349,0.0030050906,0.05204997,0.0024617524,-0.18343422,-0.29797634,0.039515294
LP002142,0,0.045100823,0.77395487,-0.8886902,0.21465483,-0.13884638,-3.9874983,1.0100161,0.0011645025,0.09125328,0.021030681,-0.11930991,-0.007811703,-0.10502812,0.08053067,-0.07228889,-0.12772593,0.21241996,0.018094875,-0.1819944,-0.018284261,-0.19506155,-0.38924173,-0.022137428
LP002143,1,0.9198842,-0.45296523,-0.25071475,0.1780867,0.05542939,0.5738669,2.5362508,-2.2875257,0.09766793,0.06882723,0.18822183,0.037820887,-0.05096371,0.08989977,-0.037109774,-0.01772065,0.19567718,0.0142304525,0.06880365,0.0062561305,0.08499661,0.51703316,0.04661062
LP002144,1,0.860217,-0.35100922,-0.9383532,0.12253464,0.24684918,0.5549248,1.2005001,-0.07774126,0.3247437,0.096405044,-0.03119021,-0.0032747164,-0.07991,0.03193048,-0.03847882,-0.023211036,0.21187262,0.021865586,0.07487428,0.0068049813,0.09504026,-0.38171065,-0.024468467
LP002149,1,0.98524064,1.1242235,1.3100945,-0.008785229,-0.035053745,0.61339796,-0.8538732,0.41134813,-0.010977933,-0.006780117,0.028704772,0.008507496,0.29661262,0.10220044,0.8520138,-0.05971547,0.06663726,0.0035966565,0.09819987,0.008941373,-0.20646434,-0.29812184,-0.02178948
LP002151,1,0.50394416,-0.6194701,-1.1194456,0.30156896,-0.039199393,0.5884104,0.43332967,0.1100711,-0.06413216,-0.021797093,0.06127224,0.003278097,0.08319049,-0.29605517,-0.046790183,-0.025488336,0.14025466,0.013785331,0.07180139,0.0067506423,0.07615281,-0.33813897,-0.08166691
LP002158,0,0.01783541,-0.42125827,0.6819229,0.3394698,-0.7570527,-4.1519136,0.18445405,-0.025933612,-0.032744136,-0.0041204398,-0.039853986,0.008817079,-0.054522086,0.038218256,-0.04767129,-0.091111995,-0.23164988,-0.02118786,0.06355605,0.0029504127,0.0845376,-0.37613034,0.06455425
LP002160,1,0.88181245,0.07313742,1.2823923,-0.42799926,-0.02231367,0.51120645,-1.5148295,0.049555834,-0.016468497,-0.0076687858,0.000108865905,0.0065762512,0.11782616,0.16372725,-0.12603731,0.34752703,0.08454023,0.0037355083,-0.017297847,-0.0065751066,0.05150334,0.6107531,0.06821196
LP002161,1,0.5145878,-0.19481306,-0.98046273,0.39892623,-0.05402906,0.51451117,-0.625052,0.12351166,0.02138028,-0.0021584267,0.0131546995,-0.004476609,0.0105676735,-0.7301519,-0.076578,-0.02080018,0.13695438,0.019022726,0.07349266,0.003747315,0.14292377,0.54322374,-0.032621272
LP002170,1,0.9437916,0.038990263,1.343991,-0.97704315,-0.013488373,0.58268666,-0.85766447,-0.0027071019,-0.014727876,-0.007132032,-0.003280099,0.0065762512,0.114837185,0.17141545,0.8194147,-0.02586157,0.04778347,0.0037355083,0.008768883,-0.007073052,0.08895825,0.6584525,0.066110335
LP002175,1,0.6599851,-0.063937515,0.730401,0.22700156,-0.035124302,0.54847753,-1.1058655,0.15574421,-0.047355454,-0.0156212915,0.016888041,-0.00011604442,-0.113463,0.08360762,-0.12612382,-0.057116542,0.09161492,0.012022652,-0.01860359,-0.007831617,0.11896438,-0.47867063,-0.029758455
LP002178,1,0.96655285,-0.49647865,1.692924,0.39862907,-0.0018291728,0.6133897,0.40486598,0.37268135,-0.03892201,-0.011412825,-0.019262085,0.0040862644,-0.039189212,0.13492322,-0.07513172,-0.05303785,0.11329557,0.00406241,0.045326196,0.004418687,0.055766687,-0.39567676,-0.1277556
LP002180,1,0.78187823,1.518267,-0.7652221,0.10389056,-0.0527824,0.5566258,-0.2212309,0.05943876,-0.03269592,-0.0050013047,-0.0011560061,0.0056315735,-0.24283195,0.069673166,-0.12009483,-0.06549111,0.2014567,0.014728824,0.0818292,0.015298992,-0.21293387,-0.45735568,0.04850753
LP002181,0,0.37620193,0.7128059,-1.1544628,0.06860958,-0.033836924,0.55344075,0.5006653,0.042992525,-0.047624238,-0.013135416,0.044972148,0.0056315735,-0.1967599,0.02676874,-0.09347675,-0.057350345,-0.8862565,-0.06543756,0.0047130645,0.0022399663,-0.24620275,-0.49249634,0.04040413
LP002187,0,0.20777851,-0.52825904,-0.82885337,0.2762027,-1.0072454,0.47510952,1.1631461,-2.3535795,-0.11960399,-0.0567712,-0.15883404,-0.026893841,-0.09638624,0.084044464,-0.038170584,-0.018660173,0.16101909,0.016061684,0.060352504,0.0062561305,0.073189974,0.7526499,0.048763707
LP002188,0,0.057902273,0.333219,-0.96479446,0.13625018,-0.08417027,-3.6172254,0.936883,-0.05923767,-0.035538256,-0.014935216,0.3052826,0.031556662,-0.04706093,0.07558073,-0.074259095,-0.10707008,0.22257572,0.019926107,0.023089265,0.0013096277,-0.18775372,-0.4892014,0.028127035
LP002190,1,0.8907453,1.375977,-0.6986965,-0.51042116,-0.030115796,0.60073763,0.50252837,0.042497817,-0.014160428,-0.0073438445,0.015036628,0.0012629452,0.13387863,-0.6395218,-0.088617265,-0.03651627,0.14166367,0.020313144,0.008180955,0.001677803,0.10733675,0.3903346,0.0042496556
LP002191,0,0.47096366,1.2498637,1.7492737,-0.9040812,-0.046953335,0.5010414,-2.6384842,-0.12108688,-0.022066467,-0.0064275707,-0.0073535037,0.0011078451,-0.098339,0.106834754,-0.11064778,-0.056490175,0.057908308,0.0035196305,0.021796843,0.002050136,-0.27988923,-0.25338784,-0.042558935
LP002194,1,0.9548344,1.6566794,-0.6147844,0.4516261,-0.06533899,0.5217501,-0.8847149,0.4704904,0.11135709,0.012440137,0.023150112,0.005409434,-0.0634256,0.16485153,-0.11964204,-0.03741182,0.106948115,0.0071394886,-0.42247126,-0.027923003,0.1946464,0.81386954,-0.031537943
LP002197,1,0.96978676,0.33833465,-0.8754981,0.004938232,-0.014359623,0.6117462,0.5405747,0.041316256,-0.018369759,-0.009905841,-0.056848265,-0.00047713643,0.0077650715,0.18043874,0.71078545,-0.011941834,0.25736853,0.021665318,0.031203786,0.0013800426,0.1285675,0.7438978,0.058120754
LP002201,1,0.8797305,1.091442,1.6302428,-0.9050197,0.15928662,0.5855401,-1.8513848,-0.04770616,-0.018977977,-0.0024719955,0.009886081,0.0048230034,0.21761385,0.12236114,0.76656747,-0.0555278,0.068357244,0.0035196305,-0.18654224,-0.025326286,-0.20271343,-0.14399466,-0.008187661
LP002205,0,0.293101,-0.60519403,0.83418924,0.3339768,0.9080218,-3.4085095,0.5989763,0.044262387,-0.03306288,-0.0107695125,0.19208297,0.010627285,0.041034862,-0.38371792,-0.06719947,-0.09368068,0.118271284,0.012901992,0.0719215,0.0017699364,0.06518256,-0.26306716,-0.026483122
LP002209,1,0.9401595,-0.3901763,0.50068647,0.28340694,0.010889798,0.6373789,0.7466356,0.04040113,0.17064674,0.04536991,-0.04496464,-0.010946073,-0.045822334,0.0807457,-0.057629537,-0.022048054,0.09037544,0.0048231776,0.093707,0.0064214915,0.11071979,-0.28767425,0.013325451
LP002211,1,0.9485088,0.07538243,0.25770986,0.1454612,0.49415222,0.57031775,0.70774686,0.13557503,-0.04199991,-0.017119253,-0.025510699,0.0033083414,-0.051115714,0.080927126,-0.089039214,-0.05086097,0.19986758,0.017372156,0.042284496,0.0039670146,0.13288154,-0.40413046,-0.05179188
LP002219,1,0.9802736,0.98854077,1.507134,0.26501858,-0.047884386,0.5241527,-1.1840216,0.46587697,-0.025831496,-0.010239983,0.027047493,0.0018777342,0.23560818,0.119113185,-0.119910695,0.609062,0.111767344,0.0038634115,0.080980085,0.009571467,-0.16288796,-0.25285056,-0.018205347
LP002223,1,0.8813642,-0.36336744,-1.0222865,0.21401931,-0.0012941032,0.6253592,0.26133788,0.030877072,-0.010716302,0.002857732,0.079846814,0.01963042,-0.0043144133,0.11892636,-0.0450086,-0.012784007,0.19737099,0.013472583,0.087318756,0.0062561305,0.08223097,0.8793493,0.06823669
LP002224,0,0.46190283,-0.47689125,-1.0856925,0.27875414,-1.0944523,0.58324707,1.5565256,0.034986358,-0.14834206,-0.031442516,-0.13489212,-0.012192211,-0.14319992,0.03100399,-0.04673388,-0.03125394,0.19237281,0.016061684,0.051886514,0.0064214915,0.09858854,-0.47838178,-0.09715319
LP002225,1,0.969146,0.92040765,-0.9152794,0.20877999,-0.0091031585,0.6254889,1.0150077,0.044159852,-0.046876173,-0.013736865,-0.042217676,-0.0014834165,0.17913266,0.056017432,0.6701014,-0.046623137,0.27287635,0.022946524,0.021030385,0.00043660734,0.13152291,-0.35454643,-0.06898698
LP002226,1,0.98604554,-0.47759724,0.9856795,0.37489647,-0.011480279,0.6352324,0.68266714,0.09801247,-0.014268177,-0.007306584,-0.02659588,-0.00017130453,0.015807195,0.20862904,-0.07779067,-0.028652376,0.14309481,0.00406241,0.043633558,0.0025421048,0.07997832,0.8040791,0.045354962
LP002229,1,0.66267854,0.21012966,1.2726163,-1.2839944,-0.01744967,0.48563954,-1.355663,-0.031444505,-0.028456923,-0.008263921,0.040123053,-0.002572522,-0.10734213,0.15388751,-0.12212575,-0.027024558,0.05290257,0.0043148748,0.09856416,0.0037758765,0.07633732,0.5032111,-0.020007258
LP002231,1,0.9081726,0.743369,-0.8597392,-0.046671707,-0.007190201,0.5725617,0.89827013,0.023578748,0.19204366,0.04469381,0.1098652,0.008578732,-0.15332034,0.06518259,-0.09201915,-0.05311758,0.2697613,0.019834086,0.028641969,0.0024747285,0.13531414,-0.3777146,-0.010968412
LP002234,1,0.8294081,1.454912,-0.753509,0.17385414,-0.04651963,0.5433138,-0.09576706,0.2036659,-0.06129453,-0.013345365,-0.016816597,0.005687838,-0.24054572,0.030386856,-0.118852824,-0.059158936,0.17607938,0.010978223,0.01584724,0.00036294002,0.106867045,-0.4521115,-0.060688958
LP002236,0,0.33783767,-0.48554724,-1.3445296,0.25140417,-0.033949375,0.5866367,-0.71399397,0.057986002,-0.048699316,-0.009021581,0.0006998639,0.005692674,0.0955665,0.049888097,0.3377688,-0.031016922,0.16427857,0.013472583,0.054129083,0.0033024389,0.13525221,-0.45495737,-0.085402526
LP002237,1,0.84237105,-0.45399848,-0.93854165,0.30049354,0.44670135,0.5509382,1.2796346,-0.064031,-0.115615875,-0.028352942,-0.035767324,-0.0020489045,0.17014472,-0.14311625,-0.045501236,-0.02098236,0.18879499,0.023696817,0.06983529,0.0068049813,0.078736685,-0.31261393,-0.057330064
LP002239,1,0.91350317,-0.6187321,0.6371676,0.115627564,0.03568166,0.6325158,0.49256575,-0.017702004,-0.026203552,-0.014677229,-0.11673638,-0.02645438,-0.021110835,0.12164478,-0.057490125,-0.0024346733,-0.45539543,-0.022908552,0.10277698,0.0062561305,0.07180169,0.72174424,0.02114495
LP002243,0,0.057501704,-0.4724604,1.8325518,0.090671435,-0.060073894,-4.134804,0.2788679,-0.06008399,-0.04032491,-0.012634661,-0.07623796,-0.00809211,-0.04080846,0.06980748,-0.06550698,-0.10828388,-0.38056856,-0.029142598,0.027241316,0.0017835414,0.05552921,-0.4532291,0.01098288
LP002244,1,0.90730363,-0.52678555,1.2168486,0.24383931,0.011856105,0.6180099,0.105380505,0.0035822354,-0.036734086,-0.009043498,0.050596587,0.0068701855,-0.038959667,0.11930157,-0.08349967,-0.028452365,0.1315786,0.0034678224,0.07184793,0.0027074656,0.087715395,-0.4025849,-0.044489436
LP002250,1,0.8723045,0.72528744,-0.96171224,0.19162229,-0.019879915,0.60623014,1.1362597,0.025917089,-0.030782314,-0.012131181,-0.036798496,0.0003503055,-0.12760818,0.081282295,-0.09135856,-0.054396067,0.28682548,0.019699764,0.016669925,0.0022399663,-0.24399312,-0.41258568,0.04225661
LP002255,1,0.96234477,1.4945755,-0.68691576,-0.24273965,-0.057024777,0.48916396,0.5388603,0.06882,-0.026931472,-0.008913522,0.023072295,-0.0045162244,0.4117933,0.07451739,-0.10927226,0.65769875,0.18528189,0.0048826686,0.0259553,-3.1121017e-05,-0.18081626,-0.25373757,0.059083235
LP002262,1,0.9433379,1.4841281,-0.6556251,-0.70446366,-0.048110195,0.50816816,0.5226244,-0.029518496,-0.024982003,-0.008528446,0.014527458,0.007892706,0.42032892,0.07504393,-0.110858716,0.65559936,0.17701659,0.0048826686,0.018925577,-3.1121017e-05,-0.19217828,-0.1351874,0.05456879
LP002263,1,0.9145032,-0.4717213,1.2338777,0.30631748,0.011903675,0.6288806,0.020574171,0.048686955,-0.036429696,-0.00872986,0.03825471,0.012834809,-0.038975112,0.120030746,-0.063422315,-0.029180504,0.07971255,0.0034678224,0.069546245,0.0027074656,0.10065112,-0.3927863,-0.044393826
LP002265,1,0.9794876,-1.2427745,0.6529672,0.498126,0.06250818,0.6401052,1.3032682,-0.07180564,-0.021969974,-0.010881284,0.14794427,0.027508046,0.069179155,0.09116637,0.33793852,0.0015981315,-0.31061387,-0.036033496,0.06659929,0.0046015,0.08271266,0.75326073,0.04249943
LP002266,1,0.90461814,-0.49946728,0.6207319,0.2851312,0.017047,0.66861594,-0.030340388,0.04557885,-0.027203782,-0.0038330634,0.009349625,0.010446304,0.09006871,0.07011801,0.35672715,-0.027362755,0.10281096,0.006654409,0.059030183,0.0033024389,0.11251115,-0.35179937,-0.04658705
LP002272,1,0.9742478,-0.49350113,-0.22757687,0.1838075,0.05436044,0.68461925,1.3132275,-0.31947997,-0.031415306,-0.0059840437,0.12562951,0.018595414,0.090297185,0.10754431,0.33243823,-0.013221331,0.18391794,0.016061684,0.061666083,0.0042180093,0.09794012,0.62121576,0.050692044
LP002277,0,0.037825156,-0.49255642,-0.95057917,0.2876387,-0.053420875,-4.073738,1.0896015,-0.042400558,0.31418532,0.079800844,0.10341956,0.008143576,-0.07942073,0.04259068,-0.03582488,-0.09654421,0.15313393,0.009899839,0.05649122,0.0032594895,0.08051075,-0.41475603,-0.0037515785
LP002281,1,0.9434251,-0.41199523,0.6744634,0.35150814,-0.0010938859,0.6596148,0.788671,0.06931154,-0.032728575,-0.0043832934,0.06591697,0.014643944,-0.045169547,0.07331687,-0.053194486,-0.022486368,0.09522354,0.006654409,0.08206207,0.0064214915,0.095154144,-0.3363988,-0.03965593
LP002284,1,0.9113432,-0.33495876,0.8246823,0.3944931,-0.032855824,0.6218056,1.0077606,0.0831644,-0.036435388,-0.0075791785,0.10026803,0.008069829,-0.041474566,0.10078892,-0.08207954,-0.042581826,-0.44875184,-0.02335434,0.039395742,0.002732323,-0.23120165,-0.36735144,0.017513547
LP002287,0,0.17441352,-1.7902788,0.703769,0.2568759,-0.031257052,-3.8136456,1.2279731,-0.11548669,0.1493407,0.028225664,0.13098818,0.00052207336,-0.026543787,0.09365622,-0.03883968,-0.068898514,0.06773042,0.00726451,0.07141776,0.0020043633,0.05428004,0.73815703,0.019984294
LP002288,0,0.068404965,-0.5994494,-1.1036141,0.60773283,0.701619,-3.729777,1.1007743,0.40431136,-0.06528082,-0.016770633,0.056119535,0.011153718,0.16496648,0.013961236,0.21069899,-0.08297831,-0.6204564,-0.04361777,0.044578403,0.003401871,0.07470583,-0.4255752,-0.09605099
LP002296,0,0.19939512,-0.5598289,-1.3285725,0.31940126,-0.1639346,0.55980414,1.0289669,-0.016646218,-0.1322489,-0.026924446,-0.13354163,-0.03284065,-0.16272546,0.02660499,-0.049465977,-0.029234206,-0.7749325,-0.05238545,0.04830952,0.0053565833,-0.2308183,-0.510288,0.0477718
LP002297,1,0.9411324,-0.51658565,1.9203575,0.453025,-0.041594423,0.4672591,-2.0445807,0.54617345,-0.022972533,-0.0070471587,0.032525364,0.007244354,0.04770427,0.21187206,-0.0976849,-0.02327936,0.041374546,0.003405631,0.091233015,0.00778264,0.099562354,0.81574386,0.0021813232
LP002300,1,0.7503493,-1.1963171,-1.0151083,0.6008277,0.013379458,0.573985,0.8103533,0.028530523,0.1655017,0.053236134,-0.13314141,-0.0301604,-0.07263073,0.09217133,-0.04310918,-0.005732142,-0.5694511,-0.048828606,0.0735302,0.0062561305,0.099773675,0.9189894,0.00032647955
LP002301,0,0.43654034,1.340941,-0.7090461,-0.34776744,-0.043003626,0.5324613,-0.9782433,-0.059622053,0.08177179,0.009290671,0.006869958,0.0056315735,-0.29082882,0.06569732,-0.115602575,-0.06603332,0.14014554,0.0046636066,0.068723075,0.014550202,-0.28090513,-0.44449145,0.031488415
LP002305,1,0.78547543,-0.32122144,-1.073975,0.2717525,-0.012460167,0.5641113,-0.343286,0.03581914,0.033781696,-0.012235926,0.027845258,-0.009707327,-0.013077122,0.13454789,-0.05032662,-0.0119449785,0.15571597,0.0116413515,0.08758807,0.0051751994,0.14164148,0.87098557,0.027399769
LP002308,1,0.93809587,-0.48747778,1.6370547,0.39653915,0.030527413,0.6124089,0.1852507,0.046640884,-0.038284592,-0.0067023276,0.07499939,0.023422632,-0.05143376,0.06400465,-0.05764661,-0.019553246,-0.18933828,-0.014284687,0.07396379,0.004250794,0.086806394,-0.39412642,-0.036851346
LP002314,0,0.28433347,-0.6914841,-1.2357074,0.30013195,0.012122008,0.55254865,0.7353061,-0.013429722,0.26872113,0.07715671,-0.11925407,-0.0301604,-0.15110163,0.032877352,-0.043876193,-0.028813416,-0.68184733,-0.04762523,0.050257206,0.0053565833,-0.2427852,-0.4507564,0.0012025207
LP002315,0,0.052713856,1.2890848,-0.69332707,-0.16330579,0.07227685,-3.6538513,-0.78101355,0.19078304,-0.020187296,-0.006178112,-0.09580295,-0.0036075523,0.1869861,-0.48381716,-0.094129845,-0.09763665,0.085280366,0.0064587886,-0.027473334,-0.0073090596,0.08582001,0.58556914,-0.04143579
LP002317,0,0.13812265,1.6942099,-0.6434554,-0.60839313,-0.1457552,-2.9016037,-1.3039743,0.5230566,-0.025615778,-0.007289039,-0.10492296,-0.008150152,0.16527429,0.11103086,-0.07572099,1.1340176,0.1403887,0.006422845,0.04021876,0.0018477225,-0.27297196,-0.26798463,-0.059696365
LP002318,0,0.2958499,-0.5617229,-1.0220214,0.44869423,-0.035193026,0.5234584,0.11302068,0.1667591,0.08574565,0.013033318,-0.09958369,-0.0058696247,0.067779765,-0.48494208,-0.06368324,-0.016283713,-0.43495932,-0.044015124,-0.7315816,-0.07397585,0.05082894,0.43647587,0.022801714
LP002319,1,0.85999817,1.1207688,-0.8843605,-0.036814254,-0.020776872,0.6125621,0.6556966,0.029619675,-0.04756002,-0.013019057,0.00844833,0.0010841071,-0.17261945,0.055513848,-0.09158936,-0.05665955,0.24279787,0.02053722,0.0022927662,0.0019753107,0.1106716,-0.41892007,-0.08246867
LP002328,0,0.0028695127,0.7171315,-0.9982915,-0.66791797,-0.11248191,-3.6753542,0.21454954,-0.2675079,-0.034671206,-0.0086614955,-0.121819794,-0.010053797,-0.17611995,0.035850894,-0.06502212,-0.12694177,-0.70559907,-0.058788918,-0.003456322,0.0008850181,-0.17062701,-0.40753168,0.01359598
LP002332,1,0.96519595,-0.4749822,1.5226969,0.38398197,0.021210374,0.63490945,0.90759,0.03955995,-0.019712115,-0.0012813789,0.11840811,0.03626858,-0.040957667,0.07904145,-0.057393886,-0.02107535,-0.19683927,-0.013081312,0.07168714,0.0050860127,-0.15350862,-0.3420293,0.044924855
LP002335,0,0.105638504,-0.5970702,1.5715928,-0.5795181,-0.07572021,-4.0698357,0.51801956,-0.15285406,0.07696705,0.022524042,-0.12704295,-0.007453679,0.011471815,0.16767853,-0.0648186,-0.061005805,-0.36348608,-0.023569848,0.042089835,0.0014722203,0.05168961,0.74006444,0.0046239216
LP002337,1,0.9300778,-0.43464884,-1.0085169,0.41327757,0.0044667725,0.61421305,1.9849757,0.05752791,0.3371454,0.09530606,-0.08474516,-0.01048565,-0.11451748,0.04808561,-0.038924724,-0.029824978,0.20815758,0.0142304525,0.06019868,0.0064214915,0.116294175,-0.40212968,-0.026716642
LP002341,0,0.49921256,-0.6306161,-0.813729,-0.22627963,0.031077337,0.5043387,1.8192142,-1.9702832,0.31575167,0.099263825,-0.04879095,-0.014543618,0.19885963,-0.21032822,-0.024078911,-0.034629688,0.18646353,0.012949247,0.05481036,0.0064214915,0.066161886,-0.11550352,0.0122265285
LP002342,0,0.06349413,-2.989529,1.5913928,-0.9165777,-0.026928576,0.4280605,-2.1296916,0.3461043,-0.030624859,-0.004515663,0.030305106,0.00052970345,0.07345508,0.12526605,0.7058127,-0.047630787,0.03551981,0.0029606703,-0.35275018,-0.043103866,0.07759087,-0.3457071,0.0007592286
LP002345,1,0.92455757,-2.09565,1.1535445,0.25627878,0.039174806,0.6122361,1.9770997,0.022057138,-0.05076392,-0.0153388195,0.18132886,0.03626858,-0.04402598,0.06707201,-0.05168836,-0.02754859,0.06154219,0.0055941916,0.0523876,0.0050860127,-0.0787647,-0.4256358,0.047597595
LP002347,1,0.9652905,-0.41975707,0.41397,0.20632885,0.022853762,0.6796997,0.27560064,0.037777282,0.0036451197,-0.000117526855,0.03244547,0.017387189,-0.010124904,0.14171627,-0.05442068,-0.011546168,0.17171547,0.006654409,0.08507255,0.0051751994,0.12579107,0.7865861,0.030866098
LP002348,1,0.8475133,0.76195675,-0.9401283,0.14569752,-0.019912085,0.6038006,0.92930263,0.02696361,-0.026779277,-0.00892435,-0.030956542,0.00027544764,-0.13803446,0.08342898,-0.091862366,-0.059341617,0.28457612,0.019699764,0.011312746,0.0022399663,-0.23526616,-0.42896107,0.04804646
LP002357,0,0.01604571,-0.49937132,-1.1056726,0.29843006,-0.046863988,-3.8418508,0.98863035,-0.0737553,0.34597814,0.08497454,0.060213197,-0.0022596568,-0.12326944,0.02505384,-0.038222905,-0.091827534,-0.56760657,-0.03054609,0.055207495,0.0032594895,0.08835081,-0.4501293,0.027049175
LP002361,1,0.9471582,-1.5835396,0.93990076,0.39051136,0.04121279,0.66830325,1.7496377,0.03586154,-0.06695334,-0.018689932,0.18827593,0.02573456,-0.055151004,0.056336552,-0.048739694,-0.023236606,0.08425563,0.009243511,0.06296255,0.0053317263,0.07897873,-0.3917507,-0.04041734
LP002362,0,0.07060226,1.139643,0.022464115,0.22408831,-0.12987304,-4.0638194,-0.6613259,0.40814668,-0.036687568,-0.011681126,-0.05210692,-0.0032083779,0.299384,-0.15295303,-0.096799,-0.1290837,0.036890153,0.0056496277,0.0071143997,0.004054154,0.08424694,-0.3696256,0.119913034
LP002364,1,0.96662825,1.5324996,-0.66176933,0.34069958,-0.07529717,0.57436514,-0.92071164,0.5647569,-0.028213678,-0.008917797,0.017517135,0.0022066913,-0.06261016,0.16560969,-0.117054835,-0.034378257,0.11489477,0.0073585515,0.06537343,0.003985903,0.19051607,0.945907,-0.028728522
LP002366,1,0.7761616,-0.5177836,1.8824193,0.2874494,-0.03024632,0.571072,-1.2778286,0.18004882,-0.027552148,-0.008130246,0.027858326,0.0069867233,-0.08694424,0.12375841,-0.11303772,-0.05850442,0.052239127,0.002680569,-0.010847688,-0.0061524026,-0.1386642,-0.45552605,0.062046595
LP002367,0,0.13864063,-0.5078638,-1.3871975,0.2882947,-0.04729029,0.49536908,-0.5250784,0.09590819,0.12501809,0.025983056,0.056766078,-0.005329234,0.165904,-0.23598996,-0.052179307,-0.03241815,-0.46589562,-0.042471297,0.06334721,0.004604803,-0.3069978,-0.29280847,-0.024396742
LP002368,1,0.99018645,0.84540623,-0.8257861,0.29896235,-0.011037596,0.6383451,0.75651413,0.06390607,-0.020776315,-0.00784008,-0.036100462,-0.0005519943,0.11590206,0.13984866,0.68493855,-0.029050292,0.24666037,0.022946524,0.025014058,0.00027124654,0.1302295,0.7481322,0.050101615
LP002369,1,0.97046566,-0.3901797,-0.18338566,0.30788386,0.03618486,0.6572106,2.5019813,0.015594739,-0.06940159,-0.013739966,0.2613572,0.035121005,-0.10636832,0.05028805,-0.05251891,-0.034567088,0.18867755,0.015598953,0.04581782,0.0053565833,-0.25267595,-0.37521568,0.07110737
LP002370,0,0.34682307,-0.54833496,-1.2543586,0.5543988,0.24820843,0.5149953,0.89326286,-0.02650978,-0.14237516,-0.03234539,-0.12797935,-0.023187397,-0.15248412,0.002113136,-0.047954716,-0.01587171,-0.79875696,-0.061900288,0.060081054,0.0068049813,0.095846556,-0.49751228,-0.057268053
LP002377,1,0.9083583,1.4698911,-0.61906993,0.24656259,-0.05382035,0.52096987,-0.47491238,0.18227203,0.10413197,0.00528321,-0.022694139,-0.004738364,0.25420332,-0.4599307,-0.11777527,-0.041936755,0.09418605,0.006560122,-0.13815697,0.00080249505,0.10423608,0.50368714,-0.04409414
LP002379,0,0.060086004,1.0078559,-0.8981696,0.1961771,-0.12247703,-3.7699642,0.41427535,0.20917726,-0.029698202,-0.010458399,0.21520458,0.025691975,-0.14654595,0.059973985,-0.06948933,-0.13026993,0.16583477,0.01552611,-0.00086247345,0.0012091924,-0.18927853,-0.510167,0.038347907
LP002386,1,0.81672114,1.701783,-0.5765898,-1.0682229,-0.042929184,0.49784988,-0.6962718,-0.060953557,-0.03169194,-0.008434966,0.06050554,0.0056315735,-0.061025333,0.19381914,-0.112910405,-0.03192091,0.12693563,0.005853269,0.043404374,0.00081298756,0.18470578,0.6385606,-0.052716374
LP002387,1,0.9754429,-0.48812392,1.0692046,0.21681896,0.008779341,0.60930187,0.16649179,0.0056093857,-0.010983704,-0.005144312,0.026388058,0.007876466,0.010669982,0.2037369,-0.080630615,-0.011217237,0.13483623,0.0037476718,0.08153948,0.0025421048,0.08003203,0.83115256,0.04116445
LP002390,1,0.6881518,-0.42530218,-1.0977869,0.23709607,-0.00013589184,0.6041075,1.2315146,0.044931512,-0.13908358,-0.031224478,-0.07748901,-0.0042042867,-0.11015463,0.04790299,-0.0501523,-0.025104765,0.191018,0.016061684,0.062557146,0.0064214915,0.07752595,-0.46845263,-0.076647356
LP002393,1,0.9297775,1.1817387,-0.67613405,0.21415333,0.5343777,0.6014855,-1.094769,-0.081426494,0.08037563,0.031457502,0.037144102,0.012495884,-0.12484875,0.085662976,-0.11134551,-0.032825515,0.14601931,0.008383296,0.10137801,0.0030111368,0.1452567,0.79129124,-0.047700576
LP002398,1,0.9853591,-1.6684251,0.8562448,0.72759855,0.014444929,0.6030517,1.6206119,0.4117062,-0.05196003,-0.019596523,-0.122156255,-0.026676519,-0.04174757,0.14538312,-0.050780464,-0.013447954,0.086653076,0.009243511,0.08404818,0.0054955166,0.062168587,0.76525927,0.03397339
LP002401,1,0.962153,-0.5946454,0.45163807,0.17130263,0.056705005,0.6822752,1.6503351,0.06674787,-0.068463586,-0.021713398,0.22615148,0.030877797,-0.08493594,0.04889643,-0.045833103,-0.02331147,0.16473587,0.009243511,0.06255788,0.0064214915,0.105780534,-0.38520408,-0.052033626
